framework	molecule	temperature_K	loading_mol_per_kg	Qst_kJmol
Bhathia_01	R407F	333.0	5.795204129285714	27.815293213875904
Bhathia_01	R407F	333.0	5.929664456571428	27.766092794001317
Bhathia_01	R407F	333.0	6.064124783857142	27.714011699611607
Bhathia_01	R407F	333.0	6.198585111142856	27.658613628731054
Bhathia_01	R407F	333.0	6.333045438428571	27.601576747718237
Bhathia_01	R407F	333.0	6.467505765714285	27.550105728557625
Bhathia_01	R407F	333.0	6.601966093	27.518027864191573
Bhathia_01	R407F	353.0	0.4947024969387755	33.65402984065964
Bhathia_01	R407F	353.0	0.6165573506734694	33.4845362633857
Bhathia_01	R407F	353.0	0.7384122044081634	33.20885681653661
Bhathia_01	R407F	353.0	0.8602670581428572	32.897608052205136
Bhathia_01	R407F	353.0	0.982121911877551	32.58988245874175
Bhathia_01	R407F	353.0	1.103976765612245	32.29740189709613
Bhathia_01	R407F	353.0	1.2258316193469387	32.02106017677995
Bhathia_01	R407F	353.0	1.3476864730816327	31.75957434335934
Bhathia_01	R407F	353.0	1.4695413268163267	31.51165892060047
Bhathia_01	R407F	353.0	1.5913961805510204	31.2762726517646
Bhathia_01	R407F	353.0	1.7132510342857143	31.05257951860358
Bhathia_01	R407F	353.0	1.835105888020408	30.839892836159613
Bhathia_01	R407F	353.0	1.956960741755102	30.637634084840393
Bhathia_01	R407F	353.0	2.0788155954897958	30.445302680269982
Bhathia_01	R407F	353.0	2.2006704492244897	30.26245538182781
Bhathia_01	R407F	353.0	2.3225253029591832	30.088692483543635
Bhathia_01	R407F	353.0	2.444380156693877	29.923647178988425
Bhathia_01	R407F	353.0	2.566235010428571	29.766976585386622
Bhathia_01	R407F	353.0	2.688089864163265	29.618354444033944
Bhathia_01	R407F	353.0	2.809944717897959	29.477465804094876
Bhathia_01	R407F	353.0	2.931799571632653	29.344004330601805
Bhathia_01	R407F	353.0	3.0536544253673465	29.21767301167738
Bhathia_01	R407F	353.0	3.1755092791020405	29.09818271373517
Bhathia_01	R407F	353.0	3.2973641328367345	28.98524731521332
Bhathia_01	R407F	353.0	3.4192189865714284	28.878581375816673
Bhathia_01	R407F	353.0	3.5410738403061224	28.777900842791567
Bhathia_01	R407F	353.0	3.662928694040816	28.68292218149649
Bhathia_01	R407F	353.0	3.78478354777551	28.593360741627293
Bhathia_01	R407F	353.0	3.906638401510204	28.508928818736862
Bhathia_01	R407F	353.0	4.028493255244897	28.42933346550376
Bhathia_01	R407F	353.0	4.150348108979592	28.35427517414925
Bhathia_01	R407F	353.0	4.272202962714285	28.283445482325384
Bhathia_01	R407F	353.0	4.39405781644898	28.216524882971356
Bhathia_01	R407F	353.0	4.515912670183673	28.15318678397951
Bhathia_01	R407F	353.0	4.637767523918367	28.093106416514875
Bhathia_01	R407F	353.0	4.759622377653061	28.035948178761256
Bhathia_01	R407F	353.0	4.881477231387755	27.98129443490863
Bhathia_01	R407F	353.0	5.003332085122449	27.928598562577452
Bhathia_01	R407F	353.0	5.1251869388571425	27.87731274906132
Bhathia_01	R407F	353.0	5.247041792591836	27.82700903973464
Bhathia_01	R407F	353.0	5.36889664632653	27.777250438250476
Bhathia_01	R407F	353.0	5.490751500061224	27.727476226461086
Bhathia_01	R407F	353.0	5.612606353795918	27.67735447203369
Bhathia_01	R407F	353.0	5.734461207530612	27.62814757599863
Bhathia_01	R407F	353.0	5.856316061265306	27.585283328789913
Bhathia_01	R407F	353.0	5.978170915	27.559120509033544
