framework	molecule	temperature_K	loading_mol_per_kg	Qst_kJmol
Bhathia_01	R407F	303.0	6.8340653641224485	27.677958912007853
Bhathia_01	R407F	303.0	6.984973506591836	27.558549515182932
Bhathia_01	R407F	303.0	7.135881649061224	27.436396036589542
Bhathia_01	R407F	303.0	7.2867897915306115	27.328315821631843
Bhathia_01	R407F	303.0	7.437697934	27.262210901571166
Bhathia_01	R407F	333.0	1.6269339834285712	31.024705557915514
Bhathia_01	R407F	333.0	1.7613943107142855	30.90790511326884
Bhathia_01	R407F	333.0	1.8958546379999996	30.719643295090844
Bhathia_01	R407F	333.0	2.030314965285714	30.510509900319295
Bhathia_01	R407F	333.0	2.1647752925714285	30.30847365659409
Bhathia_01	R407F	333.0	2.299235619857143	30.1217531328914
Bhathia_01	R407F	333.0	2.433695947142857	29.950628265575084
Bhathia_01	R407F	333.0	2.5681562744285715	29.793661731937135
Bhathia_01	R407F	333.0	2.702616601714286	29.649303853143916
Bhathia_01	R407F	333.0	2.8370769289999997	29.51613804802932
Bhathia_01	R407F	333.0	2.971537256285714	29.39291137488859
Bhathia_01	R407F	333.0	3.1059975835714284	29.27852198389296
Bhathia_01	R407F	333.0	3.2404579108571427	29.171999616407952
Bhathia_01	R407F	333.0	3.374918238142857	29.072489135360122
Bhathia_01	R407F	333.0	3.5093785654285714	28.979234356344577
Bhathia_01	R407F	333.0	3.6438388927142857	28.891549579628375
Bhathia_01	R407F	333.0	3.7782992199999996	28.808789309048002
Bhathia_01	R407F	333.0	3.912759547285714	28.73033493689897
Bhathia_01	R407F	333.0	4.047219874571428	28.65559573850358
Bhathia_01	R407F	333.0	4.181680201857143	28.584016522615478
Bhathia_01	R407F	333.0	4.3161405291428565	28.515074111557624
Bhathia_01	R407F	333.0	4.45060085642857	28.448260617981752
Bhathia_01	R407F	333.0	4.585061183714285	28.383068755157566
Bhathia_01	R407F	333.0	4.719521510999999	28.31897569335103
Bhathia_01	R407F	333.0	4.853981838285714	28.255454797145862
Bhathia_01	R407F	333.0	4.988442165571428	28.192032366780694
Bhathia_01	R407F	333.0	5.1229024928571425	28.12829335744921
Bhathia_01	R407F	333.0	5.257362820142856	28.063809876907126
Bhathia_01	R407F	333.0	5.391823147428571	27.998117535061773
