framework	molecule	temperature_K	pressure_Pa	loading_mol_per_kg
Bhathia_01	R407F	303.0	1706.958393	0.301989223
Bhathia_01	R407F	303.0	1757.512083	0.307941096
Bhathia_01	R407F	303.0	1809.562982	0.31400439799999996
Bhathia_01	R407F	303.0	1863.155434	0.32018098599999995
Bhathia_01	R407F	303.0	1918.335093	0.326472745
Bhathia_01	R407F	303.0	1975.148965	0.332881581
Bhathia_01	R407F	303.0	2033.645451	0.339409422
Bhathia_01	R407F	303.0	2093.874383	0.34605822399999997
Bhathia_01	R407F	303.0	2155.88707	0.35282995999999994
Bhathia_01	R407F	303.0	2219.736339	0.35972662899999996
Bhathia_01	R407F	303.0	2285.476583	0.366750252
Bhathia_01	R407F	303.0	2353.163807	0.373902874
Bhathia_01	R407F	303.0	2422.855671	0.381186563
Bhathia_01	R407F	303.0	2494.611546	0.388603408
Bhathia_01	R407F	303.0	2568.492561	0.396155524
Bhathia_01	R407F	303.0	2644.561653	0.403845043
Bhathia_01	R407F	303.0	2722.883626	0.411674127
Bhathia_01	R407F	303.0	2803.525201	0.419644957
Bhathia_01	R407F	303.0	2886.555077	0.42775973300000003
Bhathia_01	R407F	303.0	2972.043985	0.43602068600000005
Bhathia_01	R407F	303.0	3060.064753	0.44443005900000004
Bhathia_01	R407F	303.0	3150.692365	0.45299012499999997
Bhathia_01	R407F	303.0	3244.004027	0.461703177
Bhathia_01	R407F	303.0	3340.079229	0.47057152799999996
Bhathia_01	R407F	303.0	3438.999817	0.479597517
Bhathia_01	R407F	303.0	3540.850062	0.48878349899999995
Bhathia_01	R407F	303.0	3645.716727	0.49813185600000004
Bhathia_01	R407F	303.0	3753.689149	0.50764499
Bhathia_01	R407F	303.0	3864.859308	0.517325321
Bhathia_01	R407F	303.0	3979.32191	0.527175296
Bhathia_01	R407F	303.0	4097.174463	0.537197378
Bhathia_01	R407F	303.0	4218.517365	0.5473940559999999
Bhathia_01	R407F	303.0	4343.453988	0.557767836
Bhathia_01	R407F	303.0	4472.090765	0.5683212459999999
Bhathia_01	R407F	303.0	4604.537278	0.5790568349999999
Bhathia_01	R407F	303.0	4740.90636	0.589977171
Bhathia_01	R407F	303.0	4881.314181	0.601084847
Bhathia_01	R407F	303.0	5025.880354	0.6123824720000001
Bhathia_01	R407F	303.0	5174.728033	0.623872678
Bhathia_01	R407F	303.0	5327.984021	0.635558115
Bhathia_01	R407F	303.0	5485.778875	0.6474414549999999
Bhathia_01	R407F	303.0	5648.247019	0.65952539
Bhathia_01	R407F	303.0	5815.526859	0.6718126329999999
Bhathia_01	R407F	303.0	5987.760899	0.684305914
Bhathia_01	R407F	303.0	6165.095863	0.697007991
Bhathia_01	R407F	303.0	6347.682822	0.7099216309999999
Bhathia_01	R407F	303.0	6535.677321	0.7230496319999999
Bhathia_01	R407F	303.0	6729.23951	0.736394807
Bhathia_01	R407F	303.0	6928.534283	0.749959992
Bhathia_01	R407F	303.0	7133.731418	0.763748039
Bhathia_01	R407F	303.0	7345.00572	0.77776183
Bhathia_01	R407F	303.0	7562.537173	0.7920042599999999
Bhathia_01	R407F	303.0	7786.51109	0.806478249
Bhathia_01	R407F	303.0	8017.118271	0.8211867380000001
Bhathia_01	R407F	303.0	8254.555171	0.8361326910000001
Bhathia_01	R407F	303.0	8499.024059	0.851319093
Bhathia_01	R407F	303.0	8750.733196	0.866748954
Bhathia_01	R407F	303.0	9009.897011	0.882425305
Bhathia_01	R407F	303.0	9276.736285	0.898351201
Bhathia_01	R407F	303.0	9551.478334	0.9145297219999999
Bhathia_01	R407F	303.0	9834.357209	0.930963973
Bhathia_01	R407F	303.0	10125.61389	0.9476570830000001
Bhathia_01	R407F	303.0	10425.49651	0.964612206
Bhathia_01	R407F	303.0	10734.26051	0.981832525
Bhathia_01	R407F	303.0	11052.16895	0.99932125
Bhathia_01	R407F	303.0	11379.49264	1.0170816150000002
Bhathia_01	R407F	303.0	11716.51043	1.035116886
Bhathia_01	R407F	303.0	12063.50941	1.053430356
Bhathia_01	R407F	303.0	12420.7852	1.07202535
Bhathia_01	R407F	303.0	12788.64216	1.090905221
Bhathia_01	R407F	303.0	13167.39366	1.110073354
Bhathia_01	R407F	303.0	13557.36235	1.1295331640000001
Bhathia_01	R407F	303.0	13958.88045	1.149288104
Bhathia_01	R407F	303.0	14372.29	1.169341655
Bhathia_01	R407F	303.0	14797.94319	1.189697333
Bhathia_01	R407F	303.0	15236.20263	1.210358687
Bhathia_01	R407F	303.0	15687.44167	1.2313293029999999
Bhathia_01	R407F	303.0	16152.0447	1.2526128010000002
Bhathia_01	R407F	303.0	16630.40754	1.274212834
Bhathia_01	R407F	303.0	17122.93768	1.296133096
Bhathia_01	R407F	303.0	17630.05472	1.31837731
Bhathia_01	R407F	303.0	18152.19065	1.34094924
Bhathia_01	R407F	303.0	18689.79028	1.3638526770000001
Bhathia_01	R407F	303.0	19243.3116	1.387091456
Bhathia_01	R407F	303.0	19813.22614	1.410669439
Bhathia_01	R407F	303.0	20400.0194	1.434590523
Bhathia_01	R407F	303.0	21004.19127	1.458858631
Bhathia_01	R407F	303.0	21626.25644	1.483477725
Bhathia_01	R407F	303.0	22266.74485	1.508451786
Bhathia_01	R407F	303.0	22926.20211	1.5337848219999999
Bhathia_01	R407F	303.0	23605.19002	1.559480865
Bhathia_01	R407F	303.0	24304.28699	1.585543962
Bhathia_01	R407F	303.0	25024.08859	1.6119781789999998
Bhathia_01	R407F	303.0	25765.20801	1.638787588
Bhathia_01	R407F	303.0	26528.27659	1.6659762690000002
Bhathia_01	R407F	303.0	27313.9444	1.693548299
Bhathia_01	R407F	303.0	28122.88074	1.7215077490000001
Bhathia_01	R407F	303.0	28955.77472	1.749858677
Bhathia_01	R407F	303.0	29813.3359	1.77860512
Bhathia_01	R407F	303.0	30696.29481	1.8077510789999998
Bhathia_01	R407F	303.0	31605.40365	1.8373005199999999
Bhathia_01	R407F	303.0	32541.43687	1.8672573569999997
Bhathia_01	R407F	303.0	33505.19188	1.8976254399999999
Bhathia_01	R407F	303.0	34497.48969	1.9284085450000001
Bhathia_01	R407F	303.0	35519.17563	1.9596103620000003
Bhathia_01	R407F	303.0	36571.12006	1.991234477
Bhathia_01	R407F	303.0	37654.21913	2.023284356
Bhathia_01	R407F	303.0	38769.39553	2.055763334
Bhathia_01	R407F	303.0	39917.59925	2.088674591
Bhathia_01	R407F	303.0	41099.80846	2.122021138
Bhathia_01	R407F	303.0	42317.03025	2.155805793
Bhathia_01	R407F	303.0	43570.30158	2.190031162
Bhathia_01	R407F	303.0	44860.69009	2.22469962
Bhathia_01	R407F	303.0	46189.29506	2.259813279
Bhathia_01	R407F	303.0	47557.24831	2.295373975
Bhathia_01	R407F	303.0	48965.7152	2.331383236
Bhathia_01	R407F	303.0	50415.89558	2.3678422570000004
Bhathia_01	R407F	303.0	51909.02484	2.404751875
Bhathia_01	R407F	303.0	53446.37499	2.4421125409999997
Bhathia_01	R407F	303.0	55029.25566	2.479924292
Bhathia_01	R407F	303.0	56659.01531	2.518186724
Bhathia_01	R407F	303.0	58337.04231	2.5568989589999997
Bhathia_01	R407F	303.0	60064.76616	2.596059623
Bhathia_01	R407F	303.0	61843.6587	2.635666814
Bhathia_01	R407F	303.0	63675.23534	2.675718074
Bhathia_01	R407F	303.0	65561.0564	2.716210358
Bhathia_01	R407F	303.0	67502.72839	2.757140014
Bhathia_01	R407F	303.0	69501.9054	2.7985027540000003
Bhathia_01	R407F	303.0	71560.29052	2.8402936199999997
Bhathia_01	R407F	303.0	73679.63726	2.8825069770000002
Bhathia_01	R407F	303.0	75861.75109	2.925136478
Bhathia_01	R407F	303.0	78108.49092	2.968175049
Bhathia_01	R407F	303.0	80421.77074	3.011614873
Bhathia_01	R407F	303.0	82803.56122	3.055447371
Bhathia_01	R407F	303.0	85255.89137	3.099663192
Bhathia_01	R407F	303.0	87780.85031	3.1442521999999995
Bhathia_01	R407F	303.0	90380.58905	3.1892034730000005
Bhathia_01	R407F	303.0	93057.32228	3.2345053
Bhathia_01	R407F	303.0	95813.33028	3.280145175
Bhathia_01	R407F	303.0	98650.96087	3.326109808
Bhathia_01	R407F	303.0	101572.6314	3.3723851320000002
Bhathia_01	R407F	303.0	104580.8309	3.418956316
Bhathia_01	R407F	303.0	107678.1218	3.465807781
Bhathia_01	R407F	303.0	110867.143	3.512923223
Bhathia_01	R407F	303.0	114150.6109	3.560285637
Bhathia_01	R407F	303.0	117531.3228	3.6078773459999995
Bhathia_01	R407F	303.0	121012.1587	3.655680039
Bhathia_01	R407F	303.0	124596.0838	3.703674801
Bhathia_01	R407F	303.0	128286.1513	3.751842167
Bhathia_01	R407F	303.0	132085.5048	3.800162156
Bhathia_01	R407F	303.0	135997.3808	3.848614326
Bhathia_01	R407F	303.0	140025.1119	3.8971778269999997
Bhathia_01	R407F	303.0	144172.1292	3.9458314530000003
Bhathia_01	R407F	303.0	148441.9656	3.9945537040000003
Bhathia_01	R407F	303.0	152838.2585	4.043322841
Bhathia_01	R407F	303.0	157364.7531	4.092116957
Bhathia_01	R407F	303.0	162025.3054	4.140914026000001
Bhathia_01	R407F	303.0	166823.8857	4.189691983
Bhathia_01	R407F	303.0	171764.582	4.238428781
Bhathia_01	R407F	303.0	176851.6031	4.287102451999999
Bhathia_01	R407F	303.0	182089.2826	4.335691183
Bhathia_01	R407F	303.0	187482.0825	4.384173366
Bhathia_01	R407F	303.0	193034.5969	4.432527675
Bhathia_01	R407F	303.0	198751.5559	4.480733111999999
Bhathia_01	R407F	303.0	204637.8297	4.528769081
Bhathia_01	R407F	303.0	210698.4328	4.576615429
Bhathia_01	R407F	303.0	216938.5282	4.62425251
Bhathia_01	R407F	303.0	223363.4317	4.671661230000001
Bhathia_01	R407F	303.0	229978.6167	4.718823099000001
Bhathia_01	R407F	303.0	236789.7186	4.765720268
Bhathia_01	R407F	303.0	243802.5398	4.812335572
Bhathia_01	R407F	303.0	251023.0544	4.858652566
Bhathia_01	R407F	303.0	258457.4134	4.904655554
Bhathia_01	R407F	303.0	266111.9502	4.950329614999999
Bhathia_01	R407F	303.0	273993.1856	4.995660631
Bhathia_01	R407F	303.0	282107.8336	5.040635305
Bhathia_01	R407F	303.0	290462.8069	5.085241165999999
Bhathia_01	R407F	303.0	299065.2232	5.129466591
Bhathia_01	R407F	303.0	307922.4106	5.173300811
Bhathia_01	R407F	303.0	317041.9147	5.216733903
Bhathia_01	R407F	303.0	326431.5041	5.259756799
Bhathia_01	R407F	303.0	336099.1779	5.302361278
Bhathia_01	R407F	303.0	346053.1719	5.3445399590000005
Bhathia_01	R407F	303.0	356301.9657	5.386286290000001
Bhathia_01	R407F	303.0	366854.2903	5.427594531
Bhathia_01	R407F	303.0	377719.135	5.4684597429999995
Bhathia_01	R407F	303.0	388905.7556	5.508877769000001
Bhathia_01	R407F	303.0	400423.6818	5.548845206
Bhathia_01	R407F	303.0	412282.7257	5.588359391
Bhathia_01	R407F	303.0	424492.9899	5.627418373
Bhathia_01	R407F	303.0	437064.8762	5.66602089
Bhathia_01	R407F	303.0	450009.0945	5.704166333
Bhathia_01	R407F	303.0	463336.6719	5.741854735
Bhathia_01	R407F	303.0	477058.962	5.779086726
Bhathia_01	R407F	303.0	491187.6548	5.815863514
Bhathia_01	R407F	303.0	505734.7863	5.852186854
Bhathia_01	R407F	303.0	520712.7492	5.888059017
Bhathia_01	R407F	303.0	536134.303	5.923482762
Bhathia_01	R407F	303.0	552012.5852	5.958461304
Bhathia_01	R407F	303.0	568361.1225	5.992998292999999
Bhathia_01	R407F	303.0	585193.8419	6.027097776
Bhathia_01	R407F	303.0	602525.0833	6.060764177
Bhathia_01	R407F	303.0	620369.6108	6.094002264
Bhathia_01	R407F	303.0	638742.6261	6.126817126
Bhathia_01	R407F	303.0	657659.7811	6.159214146999999
Bhathia_01	R407F	303.0	677137.1911	6.191198978
Bhathia_01	R407F	303.0	697191.4487	6.222777518
Bhathia_01	R407F	303.0	717839.6381	6.253955889
Bhathia_01	R407F	303.0	739099.3491	6.284740408999999
Bhathia_01	R407F	303.0	760988.6929	6.315137579
Bhathia_01	R407F	303.0	783526.3168	6.345154057
Bhathia_01	R407F	303.0	806731.4203	6.3747966389999995
Bhathia_01	R407F	303.0	830623.7717	6.404072245
Bhathia_01	R407F	303.0	855223.7248	6.432987898
Bhathia_01	R407F	303.0	880552.2359	6.461550707
Bhathia_01	R407F	303.0	906630.8824	6.489767853
Bhathia_01	R407F	303.0	933481.8803	6.517646576
Bhathia_01	R407F	303.0	961128.1038	6.545194159999999
Bhathia_01	R407F	303.0	989593.1044	6.572417917
Bhathia_01	R407F	303.0	1018901.131	6.599325179
Bhathia_01	R407F	303.0	1049077.152	6.625923287000001
Bhathia_01	R407F	303.0	1080146.873	6.6522195790000005
Bhathia_01	R407F	303.0	1112136.762	6.678221378
Bhathia_01	R407F	303.0	1145074.071	6.703935992
Bhathia_01	R407F	303.0	1178986.86	6.729370693
Bhathia_01	R407F	303.0	1213904.018	6.754532719
Bhathia_01	R407F	303.0	1249855.291	6.779429261
Bhathia_01	R407F	303.0	1286871.305	6.804067463
Bhathia_01	R407F	303.0	1324983.595	6.828454412
Bhathia_01	R407F	303.0	1364224.627	6.852597129
Bhathia_01	R407F	303.0	1404627.831	6.876502572000001
Bhathia_01	R407F	303.0	1446227.626	6.9001776260000005
Bhathia_01	R407F	303.0	1489059.451	6.923629102
Bhathia_01	R407F	303.0	1533159.793	6.946863731
Bhathia_01	R407F	303.0	1578566.221	6.969888162999999
Bhathia_01	R407F	303.0	1625317.418	6.99270896
Bhathia_01	R407F	303.0	1673453.208	7.015332602000001
Bhathia_01	R407F	303.0	1723014.6	7.0377654739999995
Bhathia_01	R407F	303.0	1774043.815	7.06001387
Bhathia_01	R407F	303.0	1826584.322	7.082083994
Bhathia_01	R407F	303.0	1880680.882	7.10398195
Bhathia_01	R407F	303.0	1936379.578	7.125713751
Bhathia_01	R407F	303.0	1993727.861	7.147285308
Bhathia_01	R407F	303.0	2052774.584	7.1687024390000005
Bhathia_01	R407F	303.0	2113570.049	7.189970858
Bhathia_01	R407F	303.0	2176166.047	7.2110961840000005
Bhathia_01	R407F	303.0	2240615.903	7.232083935
Bhathia_01	R407F	303.0	2306974.522	7.252939529000001
Bhathia_01	R407F	303.0	2375298.433	7.273668283999999
Bhathia_01	R407F	303.0	2445645.842	7.29427542
Bhathia_01	R407F	303.0	2518076.676	7.314766055
Bhathia_01	R407F	303.0	2592652.64	7.335145207
Bhathia_01	R407F	303.0	2669437.263	7.3554178
Bhathia_01	R407F	303.0	2748495.957	7.375588652999999
Bhathia_01	R407F	303.0	2829896.074	7.395662488999999
Bhathia_01	R407F	303.0	2913706.955	7.415643934999999
Bhathia_01	R407F	303.0	3000000.0	7.437697933999999
Bhathia_01	R407F	333.0	100.6261094	0.013410056
Bhathia_01	R407F	333.0	103.6062764	0.013712951000000001
Bhathia_01	R407F	333.0	106.6747048	0.014022699999999999
Bhathia_01	R407F	333.0	109.8340084	0.014339458
Bhathia_01	R407F	333.0	113.0868788	0.014663379
Bhathia_01	R407F	333.0	116.436087	0.014994628999999999
Bhathia_01	R407F	333.0	119.8844861	0.015333374
Bhathia_01	R407F	333.0	123.4350138	0.015679782
Bhathia_01	R407F	333.0	127.0906948	0.016034026
Bhathia_01	R407F	333.0	130.8546433	0.016396282999999998
Bhathia_01	R407F	333.0	134.7300659	0.016766735
Bhathia_01	R407F	333.0	138.7202638	0.017145567
Bhathia_01	R407F	333.0	142.8286365	0.017532969000000002
Bhathia_01	R407F	333.0	147.0586837	0.017929132
Bhathia_01	R407F	333.0	151.414009	0.018334256
Bhathia_01	R407F	333.0	155.8983226	0.018748544000000002
Bhathia_01	R407F	333.0	160.5154448	0.019172202
Bhathia_01	R407F	333.0	165.2693087	0.019605442
Bhathia_01	R407F	333.0	170.1639642	0.020048478
Bhathia_01	R407F	333.0	175.2035811	0.020501534000000002
Bhathia_01	R407F	333.0	180.3924524	0.020964834
Bhathia_01	R407F	333.0	185.7349986	0.021438611
Bhathia_01	R407F	333.0	191.2357709	0.0219231
Bhathia_01	R407F	333.0	196.8994554	0.022418544000000002
Bhathia_01	R407F	333.0	202.7308769	0.022925188
Bhathia_01	R407F	333.0	208.7350032	0.023443286
Bhathia_01	R407F	333.0	214.9169492	0.023973096
Bhathia_01	R407F	333.0	221.2819812	0.024514881
Bhathia_01	R407F	333.0	227.8355215	0.025068911
Bhathia_01	R407F	333.0	234.583153	0.025635461
Bhathia_01	R407F	333.0	241.530624	0.026214816
Bhathia_01	R407F	333.0	248.6838529	0.026807262000000002
Bhathia_01	R407F	333.0	256.0489336	0.027413093999999995
Bhathia_01	R407F	333.0	263.6321403	0.028032612
Bhathia_01	R407F	333.0	271.4399331	0.028666125
Bhathia_01	R407F	333.0	279.4789633	0.029313948
Bhathia_01	R407F	333.0	287.7560794	0.029976402
Bhathia_01	R407F	333.0	296.2783325	0.030653816999999996
Bhathia_01	R407F	333.0	305.0529827	0.031346527
Bhathia_01	R407F	333.0	314.0875051	0.032054877
Bhathia_01	R407F	333.0	323.3895961	0.032779218
Bhathia_01	R407F	333.0	332.96718	0.033519908
Bhathia_01	R407F	333.0	342.828416	0.034277315
Bhathia_01	R407F	333.0	352.9817046	0.035051812999999994
Bhathia_01	R407F	333.0	363.4356955	0.035843784999999996
Bhathia_01	R407F	333.0	374.1992944	0.036653623
Bhathia_01	R407F	333.0	385.2816705	0.037481727
Bhathia_01	R407F	333.0	396.692265	0.038328508000000004
Bhathia_01	R407F	333.0	408.4407983	0.03919438
Bhathia_01	R407F	333.0	420.5372791	0.040079773
Bhathia_01	R407F	333.0	432.9920121	0.040985124000000005
Bhathia_01	R407F	333.0	445.8156075	0.041910876
Bhathia_01	R407F	333.0	459.0189896	0.042857488
Bhathia_01	R407F	333.0	472.6134062	0.043825424
Bhathia_01	R407F	333.0	486.6104383	0.044815162000000006
Bhathia_01	R407F	333.0	501.0220099	0.045827185
Bhathia_01	R407F	333.0	515.860398	0.046861991
Bhathia_01	R407F	333.0	531.1382434	0.047920089
Bhathia_01	R407F	333.0	546.8685611	0.049001998000000005
Bhathia_01	R407F	333.0	563.0647517	0.050108246
Bhathia_01	R407F	333.0	579.7406126	0.051239376999999996
Bhathia_01	R407F	333.0	596.9103498	0.052395942
Bhathia_01	R407F	333.0	614.58859	0.053578506
Bhathia_01	R407F	333.0	632.7903933	0.054787648
Bhathia_01	R407F	333.0	651.5312655	0.056023955
Bhathia_01	R407F	333.0	670.8271719	0.057288032999999995
Bhathia_01	R407F	333.0	690.6945505	0.058580494999999996
Bhathia_01	R407F	333.0	711.1503261	0.059901971
Bhathia_01	R407F	333.0	732.2119249	0.061253101
Bhathia_01	R407F	333.0	753.8972891	0.062634542
Bhathia_01	R407F	333.0	776.2248922	0.064046964
Bhathia_01	R407F	333.0	799.213755	0.06549105
Bhathia_01	R407F	333.0	822.8834614	0.066967499
Bhathia_01	R407F	333.0	847.2541756	0.068477024
Bhathia_01	R407F	333.0	872.3466587	0.070020353
Bhathia_01	R407F	333.0	898.1822868	0.071598232
Bhathia_01	R407F	333.0	924.783069	0.073211417
Bhathia_01	R407F	333.0	952.1716664	0.074860688
Bhathia_01	R407F	333.0	980.3714111	0.076546832
Bhathia_01	R407F	333.0	1009.406326	0.07827065899999999
Bhathia_01	R407F	333.0	1039.301146	0.08003299500000001
Bhathia_01	R407F	333.0	1070.081339	0.08183468299999999
Bhathia_01	R407F	333.0	1101.773124	0.083676582
Bhathia_01	R407F	333.0	1134.403502	0.085559569
Bhathia_01	R407F	333.0	1168.000268	0.087484542
Bhathia_01	R407F	333.0	1202.592045	0.089452413
Bhathia_01	R407F	333.0	1238.208299	0.09146411799999998
Bhathia_01	R407F	333.0	1274.879374	0.093520608
Bhathia_01	R407F	333.0	1312.636507	0.095622854
Bhathia_01	R407F	333.0	1351.511865	0.097771851
Bhathia_01	R407F	333.0	1391.538565	0.099968608
Bhathia_01	R407F	333.0	1432.750705	0.10221415900000001
Bhathia_01	R407F	333.0	1475.183394	0.104509558
Bhathia_01	R407F	333.0	1518.87278	0.10685588000000001
Bhathia_01	R407F	333.0	1563.856081	0.10925421899999999
Bhathia_01	R407F	333.0	1610.171618	0.111705696
Bhathia_01	R407F	333.0	1657.858847	0.11421144999999999
Bhathia_01	R407F	333.0	1706.958393	0.11677264700000001
Bhathia_01	R407F	333.0	1757.512083	0.119390471
Bhathia_01	R407F	333.0	1809.562982	0.122066133
Bhathia_01	R407F	333.0	1863.155434	0.124800865
Bhathia_01	R407F	333.0	1918.335093	0.127595928
Bhathia_01	R407F	333.0	1975.148965	0.130452603
Bhathia_01	R407F	333.0	2033.645451	0.133372198
Bhathia_01	R407F	333.0	2093.874383	0.13635604399999998
Bhathia_01	R407F	333.0	2155.88707	0.139405503
Bhathia_01	R407F	333.0	2219.736339	0.142521955
Bhathia_01	R407F	333.0	2285.476583	0.14570681500000002
Bhathia_01	R407F	333.0	2353.163807	0.14896151900000001
Bhathia_01	R407F	333.0	2422.855671	0.152287531
Bhathia_01	R407F	333.0	2494.611546	0.15568634499999998
Bhathia_01	R407F	333.0	2568.492561	0.15915948
Bhathia_01	R407F	333.0	2644.561653	0.162708487
Bhathia_01	R407F	333.0	2722.883626	0.166334941
Bhathia_01	R407F	333.0	2803.525201	0.17004044899999998
Bhathia_01	R407F	333.0	2886.555077	0.173826648
Bhathia_01	R407F	333.0	2972.043985	0.177695202
Bhathia_01	R407F	333.0	3060.064753	0.181647808
Bhathia_01	R407F	333.0	3150.692365	0.185686189
Bhathia_01	R407F	333.0	3244.004027	0.18981210499999998
Bhathia_01	R407F	333.0	3340.079229	0.194027341
Bhathia_01	R407F	333.0	3438.999817	0.198333719
Bhathia_01	R407F	333.0	3540.850062	0.20273308699999998
Bhathia_01	R407F	333.0	3645.716727	0.207227331
Bhathia_01	R407F	333.0	3753.689149	0.21181836199999998
Bhathia_01	R407F	333.0	3864.859308	0.216508132
Bhathia_01	R407F	333.0	3979.32191	0.221298618
Bhathia_01	R407F	333.0	4097.174463	0.226191837
Bhathia_01	R407F	333.0	4218.517365	0.231189834
Bhathia_01	R407F	333.0	4343.453988	0.23629469
Bhathia_01	R407F	333.0	4472.090765	0.241508521
Bhathia_01	R407F	333.0	4604.537278	0.246833475
Bhathia_01	R407F	333.0	4740.90636	0.252271734
Bhathia_01	R407F	333.0	4881.314181	0.25782551400000003
Bhathia_01	R407F	333.0	5025.880354	0.263497071
Bhathia_01	R407F	333.0	5174.728033	0.269288688
Bhathia_01	R407F	333.0	5327.984021	0.275202688
Bhathia_01	R407F	333.0	5485.778875	0.281241426
Bhathia_01	R407F	333.0	5648.247019	0.28740729400000004
Bhathia_01	R407F	333.0	5815.526859	0.293702717
Bhathia_01	R407F	333.0	5987.760899	0.300130158
Bhathia_01	R407F	333.0	6165.095863	0.306692112
Bhathia_01	R407F	333.0	6347.682822	0.313391109
Bhathia_01	R407F	333.0	6535.677321	0.320229716
Bhathia_01	R407F	333.0	6729.23951	0.327210535
Bhathia_01	R407F	333.0	6928.534283	0.334336198
Bhathia_01	R407F	333.0	7133.731418	0.341609378
Bhathia_01	R407F	333.0	7345.00572	0.349032777
Bhathia_01	R407F	333.0	7562.537173	0.35660913499999997
Bhathia_01	R407F	333.0	7786.51109	0.36434122100000005
Bhathia_01	R407F	333.0	8017.118271	0.372231844
Bhathia_01	R407F	333.0	8254.555171	0.380283839
Bhathia_01	R407F	333.0	8499.024059	0.388500079
Bhathia_01	R407F	333.0	8750.733196	0.396883465
Bhathia_01	R407F	333.0	9009.897011	0.405436935
Bhathia_01	R407F	333.0	9276.736285	0.414163454
Bhathia_01	R407F	333.0	9551.478334	0.423066016
Bhathia_01	R407F	333.0	9834.357209	0.43214765200000005
Bhathia_01	R407F	333.0	10125.61389	0.441411415
Bhathia_01	R407F	333.0	10425.49651	0.450860389
Bhathia_01	R407F	333.0	10734.26051	0.460497689
Bhathia_01	R407F	333.0	11052.16895	0.470326451
Bhathia_01	R407F	333.0	11379.49264	0.48034984300000005
Bhathia_01	R407F	333.0	11716.51043	0.490571051
Bhathia_01	R407F	333.0	12063.50941	0.5009932920000001
Bhathia_01	R407F	333.0	12420.7852	0.511619799
Bhathia_01	R407F	333.0	12788.64216	0.522453834
Bhathia_01	R407F	333.0	13167.39366	0.533498673
Bhathia_01	R407F	333.0	13557.36235	0.544757615
Bhathia_01	R407F	333.0	13958.88045	0.556233974
Bhathia_01	R407F	333.0	14372.29	0.567931085
Bhathia_01	R407F	333.0	14797.94319	0.5798522919999999
Bhathia_01	R407F	333.0	15236.20263	0.592000955
Bhathia_01	R407F	333.0	15687.44167	0.6043804460000001
Bhathia_01	R407F	333.0	16152.0447	0.616994146
Bhathia_01	R407F	333.0	16630.40754	0.629845447
Bhathia_01	R407F	333.0	17122.93768	0.642937744
Bhathia_01	R407F	333.0	17630.05472	0.6562744380000001
Bhathia_01	R407F	333.0	18152.19065	0.669858932
Bhathia_01	R407F	333.0	18689.79028	0.6836946290000001
Bhathia_01	R407F	333.0	19243.3116	0.697784931
Bhathia_01	R407F	333.0	19813.22614	0.712133238
Bhathia_01	R407F	333.0	20400.0194	0.726742941
Bhathia_01	R407F	333.0	21004.19127	0.741617424
Bhathia_01	R407F	333.0	21626.25644	0.756760061
Bhathia_01	R407F	333.0	22266.74485	0.7721742119999999
Bhathia_01	R407F	333.0	22926.20211	0.787863223
Bhathia_01	R407F	333.0	23605.19002	0.8038304190000001
Bhathia_01	R407F	333.0	24304.28699	0.8200791080000001
Bhathia_01	R407F	333.0	25024.08859	0.8366125740000001
Bhathia_01	R407F	333.0	25765.20801	0.853434072
Bhathia_01	R407F	333.0	26528.27659	0.870546834
Bhathia_01	R407F	333.0	27313.9444	0.8879540570000001
Bhathia_01	R407F	333.0	28122.88074	0.905658908
Bhathia_01	R407F	333.0	28955.77472	0.9236645130000001
Bhathia_01	R407F	333.0	29813.3359	0.941973964
Bhathia_01	R407F	333.0	30696.29481	0.960590307
Bhathia_01	R407F	333.0	31605.40365	0.979516547
Bhathia_01	R407F	333.0	32541.43687	0.998755641
Bhathia_01	R407F	333.0	33505.19188	1.018310496
Bhathia_01	R407F	333.0	34497.48969	1.038183968
Bhathia_01	R407F	333.0	35519.17563	1.0583788570000001
Bhathia_01	R407F	333.0	36571.12006	1.078897909
Bhathia_01	R407F	333.0	37654.21913	1.099743805
Bhathia_01	R407F	333.0	38769.39553	1.120919175
Bhathia_01	R407F	333.0	39917.59925	1.142426578
Bhathia_01	R407F	333.0	41099.80846	1.164268509
Bhathia_01	R407F	333.0	42317.03025	1.186447397
Bhathia_01	R407F	333.0	43570.30158	1.208965605
Bhathia_01	R407F	333.0	44860.69009	1.231825421
Bhathia_01	R407F	333.0	46189.29506	1.255029068
Bhathia_01	R407F	333.0	47557.24831	1.278578697
Bhathia_01	R407F	333.0	48965.7152	1.302476384
Bhathia_01	R407F	333.0	50415.89558	1.326724134
Bhathia_01	R407F	333.0	51909.02484	1.351323882
Bhathia_01	R407F	333.0	53446.37499	1.376277489
Bhathia_01	R407F	333.0	55029.25566	1.401586749
Bhathia_01	R407F	333.0	56659.01531	1.427253382
Bhathia_01	R407F	333.0	58337.04231	1.453279047
Bhathia_01	R407F	333.0	60064.76616	1.4796653320000002
Bhathia_01	R407F	333.0	61843.6587	1.506413768
Bhathia_01	R407F	333.0	63675.23534	1.533525824
Bhathia_01	R407F	333.0	65561.0564	1.561002917
Bhathia_01	R407F	333.0	67502.72839	1.588846412
Bhathia_01	R407F	333.0	69501.9054	1.617057633
Bhathia_01	R407F	333.0	71560.29052	1.645637863
Bhathia_01	R407F	333.0	73679.63726	1.674588353
Bhathia_01	R407F	333.0	75861.75109	1.703910332
